15,15,3,011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000010000000100000001000100001000000100000100010000000000100100101000100000000010000000000100000000000000000000000000000000000000000000000,noop
15,15,3,100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000010000000100000001000100001000000100000100010000000000100100101000100000000010000000000100000000000000000000000000000000,noop
15,15,3,100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000010000000100000001000100001000000100000100010000000000100100101000100000000010000000000100000000000000000,noop
15,15,3,100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000010000000100000001000100001000000100000100010000000000100100101000100000000010000000000100,noop
15,15,3,110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000010000000100000001000100001000000100000100010000000000100100101000100000000,noop
15,15,3,000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000010000000100000001000100001000000100000100010000000000100100,noop
15,15,3,000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000010000000100000001000100001000000100000100010,noop
15,15,3,001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000010000000100000001000100001000,noop
15,15,3,000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000010000000100000,noop
15,15,3,010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100100000010000000,noop
15,15,3,001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000010000010000100,noop
15,15,3,110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001000000000101000,noop
15,15,3,011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000000011000000001,noop
15,15,3,010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010100100000001000,noop
15,15,3,100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010011000000000010,noop
15,15,3,000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010,left
15,15,3,000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101100000000100010,noop
15,15,3,000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000100000000000101,noop
15,15,3,010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001100100100000000,noop
15,15,3,000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001110000000000001,noop
15,15,3,001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000000001000010001,noop
15,15,3,001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100000010001000000,noop
15,15,3,000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000001100000000100,noop
15,15,3,000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110000100100100000,noop
15,15,3,000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000010000000000110,noop
15,15,3,100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000001010000001000,noop
15,15,3,100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000110000000001000,noop
15,15,3,000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100011000000001000,noop
15,15,3,010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000010000100000100,noop
15,15,3,100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000100010000100000,noop
15,15,3,110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101000001000010000,noop
15,15,3,000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000000000000000101,noop
15,15,3,000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010010001000010000,noop
15,15,3,000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010000000000010010,noop
15,15,3,000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010001000000100010,noop
15,15,3,000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000001100000000010,noop
15,15,3,010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100000100100100000,noop
15,15,3,100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100000000001100100,noop
15,15,3,001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100,right
15,15,3,001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000000001000000100,noop
15,15,3,010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000100000100010000,noop
15,15,3,010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110100001010000000,noop
15,15,3,001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000000100000000110,noop
15,15,3,000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000010101000000000,noop
15,15,3,000000001000101000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000100000010010000,noop
15,15,3,000100000000001000000001000101000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000110000000000000,noop
15,15,3,100011000000000000100000000001000000001000101000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000000000100101000,noop
15,15,3,000000100000000100011000000000000100000000001000000001000101000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000000011000010000,noop
15,15,3,000000000011100000000100000000100011000000000000100000000001000000001000101000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001000101000100000,noop
15,15,3,010000001000010000000000011100000000100000000100011000000000000100000000001000000001000101000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001,right
15,15,3,010000001000010000000000011100000000100000000100011000000000000100000000001000000001000101000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000000001010000001,noop
15,15,3,010000000001000010000001000010000000000011100000000100000000100011000000000000100000000001000000001000101000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000,right
15,15,3,010000000001000010000001000010000000000011100000000100000000100011000000000000100000000001000000001000101000100000001001001000011000000010001000000010010110000000000001010000100000100000100100000010010000010000000010101000000,noop
15,15,3,000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,right
15,15,3,100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,right
15,15,3,000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,left
15,15,3,001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000000000000000000,noop
15,15,3,001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000000000000000000,noop
15,15,3,000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000000000000000000,noop
15,15,3,110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000,left
15,15,3,110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000000000000000000,noop
15,15,3,010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000000010100000000,noop
15,15,3,000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000110000000001000,noop
15,15,3,100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100001001000000000,noop
15,15,3,010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101100000000010100,noop
15,15,3,000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100000000000001101,noop
15,15,3,001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000000100000000100,noop
15,15,3,000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000001010000010000,noop
15,15,3,000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000001001001000000,noop
15,15,3,100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000,left
15,15,3,100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001010001000010000,noop
15,15,3,010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000000000001100001,noop
15,15,3,000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110000011001000000,noop
15,15,3,000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011001000000000110,noop
15,15,3,010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000000000001000011,noop
15,15,3,000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000110000000000000,noop
15,15,3,010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100010000010010000,noop
15,15,3,000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000000000001010100,noop
15,15,3,000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010100001000010000,noop
15,15,3,000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010,right
15,15,3,000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000010000000001010,noop
15,15,3,110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000000101000000000,noop
15,15,3,001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011001001001000000,noop
15,15,3,000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000000000000100011,noop
15,15,3,000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001000100000010000,noop
15,15,3,000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001,left
15,15,3,000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001100000000010001,noop
15,15,3,001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000010100000000001,noop
15,15,3,001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100000011000000000,noop
15,15,3,100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000000000001001100,noop
15,15,3,100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010010110000000000,noop
15,15,3,011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000000000010001010,noop
15,15,3,000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010010011000000000,noop
15,15,3,000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000000000010000010,noop
15,15,3,010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000000010010001000,noop
15,15,3,000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100000000011000000,noop
15,15,3,100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100,right
15,15,3,100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100110000000000100,noop
15,15,3,001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001001001000000100,noop
15,15,3,000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001,right
15,15,3,000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000000010000000001,noop
15,15,3,010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001000011010000000,noop
15,15,3,000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000000001010000001,noop
15,15,3,000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000001000000100000,noop
15,15,3,100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100001010010000000,noop
15,15,3,000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100100000100000100,noop
15,15,3,000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000100000100000100,noop
15,15,3,000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000011000000001000,noop
15,15,3,000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010000110100000000,noop
15,15,3,000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000000011000000010,noop
15,15,3,010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000010010000100000,noop
15,15,3,000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000000000100001000,noop
15,15,3,000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100100000010010000,noop
15,15,3,000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000001000000010100,noop
15,15,3,000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000000100000101000,noop
15,15,3,010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011010100000010000,noop
15,15,3,100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000000000100000011,noop
15,15,3,000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100000010000001000,noop
15,15,3,000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100,right
15,15,3,000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000100100000000100,noop
15,15,3,100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001000010000011000,noop
15,15,3,000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001,right
15,15,3,000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010000000010000001,noop
15,15,3,000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100000000100000010,noop
15,15,3,000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100,right
15,15,3,000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000000000110000100,noop
15,15,3,000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010000101001000000,noop
15,15,3,000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000010000000000010,noop
15,15,3,010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000,right
15,15,3,010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000000001010100000,noop
15,15,3,000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010000000111000000,noop
15,15,3,010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010000010000100010,noop
15,15,3,000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000000000000010010,noop
15,15,3,100001000000100000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000010000000101000,noop
15,15,3,100000100010000100001000000100000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000100000000010000,noop
15,15,3,111000000000000100000100010000100001000000100000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000,left
15,15,3,111000000000000100000100010000100001000000100000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000000000100010000,noop
15,15,3,100001000000001111000000000000100000100010000100001000000100000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000,left
15,15,3,100001000000001111000000000000100000100010000100001000000100000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001000100000110000,noop
15,15,3,101100000000000100001000000001111000000000000100000100010000100001000000100000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010100010000000001,noop
15,15,3,000000010010100101100000000000100001000000001111000000000000100000100010000100001000000100000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010,left
15,15,3,000000010010100101100000000000100001000000001111000000000000100000100010000100001000000100000100010000000010010000001000000100000001000010011000000000000000011000000000000010001001000010100000100000001100000010000010100000010,noop
